Log file open, 09/25/23 20:15:47
[2023.09.25-18.16.13:968][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2023.09.25-18.16.13:992][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.09.25-18.16.14:088][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2023.09.25-18.16.14:215][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2023.09.25-18.16.14:237][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.09.25-18.16.14:289][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.09.25-18.16.14:404][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2023.09.25-18.16.14:426][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.09.25-18.16.14:505][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.09.25-18.16.14:903][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.09.25-18.16.14:943][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.09.25-18.16.14:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.09.25-18.16.14:974][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.09.25-18.16.14:975][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.09.25-18.16.14:993][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.09.25-18.16.15:019][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.09.25-18.16.15:049][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.09.25-18.16.15:075][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2023.09.25-18.16.15:114][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2023.09.25-18.16.15:170][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2023.09.25-18.16.15:178][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2023.09.25-18.16.15:179][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2023.09.25-18.16.15:186][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2023.09.25-18.16.15:187][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Glass.uasset"
[2023.09.25-18.16.15:187][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2023.09.25-18.16.15:209][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2023.09.25-18.16.15:210][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2023.09.25-18.16.15:225][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2023.09.25-18.16.15:250][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2023.09.25-18.16.15:270][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2023.09.25-18.16.15:270][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2023.09.25-18.16.15:292][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2023.09.25-18.16.15:294][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2023.09.25-18.16.15:294][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2023.09.25-18.16.15:319][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2023.09.25-18.16.15:319][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2023.09.25-18.16.15:320][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2023.09.25-18.16.15:345][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2023.09.25-18.16.15:366][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2023.09.25-18.16.15:379][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2023.09.25-18.16.15:380][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2023.09.25-18.16.15:409][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2023.09.25-18.16.15:424][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2023.09.25-18.16.15:425][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2023.09.25-18.16.15:425][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2023.09.25-18.16.15:426][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2023.09.25-18.16.15:444][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2023.09.25-18.16.15:445][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2023.09.25-18.16.15:445][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2023.09.25-18.16.15:486][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.09.25-18.16.15:602][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.09.25-18.16.15:838][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.09.25-18.16.15:919][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.09.25-18.16.16:049][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.09.25-18.16.16:081][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.09.25-18.16.16:152][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.09.25-18.16.16:208][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.09.25-18.16.16:297][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.09.25-18.16.16:342][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.09.25-18.16.16:417][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.09.25-18.16.16:450][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.09.25-18.16.16:558][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.09.25-18.16.16:642][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.09.25-18.16.16:790][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.09.25-18.16.16:832][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.09.25-18.16.16:907][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.09.25-18.16.16:979][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.09.25-18.16.17:244][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.09.25-18.16.17:322][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.09.25-18.16.17:375][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.09.25-18.16.17:441][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.09.25-18.16.17:469][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.09.25-18.16.17:499][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.09.25-18.16.17:543][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.09.25-18.16.17:578][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.09.25-18.16.17:611][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.09.25-18.16.17:614][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.09.25-18.16.17:651][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.09.25-18.16.17:688][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.09.25-18.16.17:766][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.09.25-18.16.17:800][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.09.25-18.16.17:801][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.09.25-18.16.17:821][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.09.25-18.16.17:848][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.09.25-18.16.17:883][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.09.25-18.16.17:942][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.09.25-18.16.17:979][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Water_M.uasset"
[2023.09.25-18.16.18:025][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Water_N.uasset"
[2023.09.25-18.16.18:079][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
[2023.09.25-18.16.18:173][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
[2023.09.25-18.16.18:219][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset"
[2023.09.25-18.16.18:284][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Wood_Oak_D.uasset"
[2023.09.25-18.16.18:563][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Wood_Oak_N.uasset"
[2023.09.25-18.16.18:696][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Wood_Pine_D.uasset"
[2023.09.25-18.16.18:850][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Wood_Pine_N.uasset"
[2023.09.25-18.16.18:917][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset"
[2023.09.25-18.16.18:969][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset"
[2023.09.25-18.16.18:970][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset"
[2023.09.25-18.16.18:971][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset"
[2023.09.25-18.16.18:972][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset"
[2023.09.25-18.16.18:990][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_HDRI.uasset"
[2023.09.25-18.16.18:990][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.uasset"
[2023.09.25-18.16.18:992][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/Skybox.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Blueprints/Assets/Skybox.uasset"
[2023.09.25-18.16.18:992][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset"
[2023.09.25-18.16.18:993][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset"
[2023.09.25-18.16.19:012][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Bush.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Props/Materials/M_Bush.uasset"
[2023.09.25-18.16.19:077][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Chair.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Props/Materials/M_Chair.uasset"
[2023.09.25-18.16.19:081][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Door.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Props/Materials/M_Door.uasset"
[2023.09.25-18.16.19:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Frame.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Props/Materials/M_Frame.uasset"
[2023.09.25-18.16.19:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Lamp.uasset" to "../../../../../0_My work/Unreal test/MyProject/Content/StarterContent/Props/Materials/M_Lamp.uasset"
